"DateTime","WTEQ","SNWD","PREC","TAVG","RHUM","WSPDV","SWINV"
2010-04-22,22,67,23.6,36.7,NA,22,NA
2010-04-23,21.7,65,23.6,34.5,NA,21.7,NA
2010-04-24,21.5,64,23.6,25.7,NA,21.5,NA
2010-04-25,21.8,67,23.9,27.9,NA,21.8,NA
2010-04-26,21.8,67,23.9,14.2,NA,21.8,NA
2010-04-27,22,65,24.1,27.1,NA,22,NA
2010-04-28,22.6,70,24.7,32.2,NA,22.6,NA
2010-04-29,23.4,76,25.3,20.1,NA,23.4,NA
2010-04-30,24.2,81,26.1,19,NA,24.2,NA
2010-05-01,24.8,83,26.7,21.9,NA,24.8,NA
2010-05-02,25.1,81,27,21.4,NA,25.1,NA
2010-05-03,25.1,80,27.1,24.4,NA,25.1,NA
2010-05-04,26.2,87,28,18.3,NA,26.2,NA
2010-05-05,26.2,85,28,12.2,NA,26.2,NA
2010-05-06,26.5,89,28.3,17.2,NA,26.5,NA
2010-05-07,26.7,87,28.6,7.2,NA,26.7,NA
2010-05-08,26.7,85,28.7,13.5,NA,26.7,NA
2010-05-09,27,86,29,30.6,NA,27,NA
2010-05-10,27.3,86,29.4,26.4,NA,27.3,NA
2010-05-11,27.3,84,29.4,27.9,NA,27.3,NA
2010-05-12,27.3,83,29.4,25.9,NA,27.3,NA
2010-05-13,27.4,82,29.5,18.1,NA,27.4,NA
2010-05-14,27.1,81,29.5,22.1,NA,27.1,NA
2010-05-15,26.6,79,29.6,27.7,NA,26.6,NA
2010-05-16,26.1,76,29.6,31.5,NA,26.1,NA
2010-05-17,25.7,74,29.6,32.7,NA,25.7,NA
2010-05-18,25.1,73,29.6,37.2,NA,25.1,NA
2010-05-19,24.7,70,29.7,37.8,NA,24.7,NA
2010-05-20,24.3,69,29.7,37.4,NA,24.3,NA
2010-05-21,24.4,68,29.8,26.4,NA,24.4,NA
2010-05-22,24.7,70,30,30.2,NA,24.7,NA
2010-05-23,24.9,71,30.2,22.1,NA,24.9,NA
2010-05-24,25,69,30.3,31.6,NA,25,NA
2010-05-25,25.7,74,30.9,29.5,NA,25.7,NA
2010-05-26,26,74,31.3,24.4,NA,26,NA
2010-05-27,25.7,70,31.3,32.9,NA,25.7,NA
2010-05-28,25.3,68,31.3,38.5,NA,25.3,NA
2010-05-29,25.8,70,31.8,33.1,NA,25.8,NA
2010-05-30,27.4,70,32.1,31.6,NA,27.4,NA
2010-05-31,27.8,72,32.5,33.8,NA,27.8,NA
2010-06-01,27.9,69,33,36.9,NA,27.9,NA
2010-06-02,28.1,68,33.6,35.6,NA,28.1,NA
2010-06-03,28.5,67,34,39.7,NA,28.5,NA
2010-06-04,28.5,66,35.9,37.8,NA,28.5,NA
2010-06-05,29.7,65,38.4,36.1,NA,29.7,NA
2010-06-06,28.4,63,38.6,39.4,NA,28.4,NA
2010-06-07,27.4,62,38.9,39.4,NA,27.4,NA
2010-06-08,26.8,62,39.7,34.7,NA,26.8,NA
2010-06-09,25.5,60,39.7,34.7,NA,25.5,NA
2010-06-10,24.5,57,39.7,42.6,NA,24.5,NA
2010-06-11,24,57,39.9,33.8,NA,24,NA
2010-06-12,23.6,55,39.9,30.7,NA,23.6,NA
2010-06-13,22.8,54,40,32.9,NA,22.8,NA
2010-06-14,22.2,52,40,30.6,NA,22.2,NA
2010-06-15,20.2,49,40,40.1,NA,20.2,NA
2010-06-16,19.1,47,40.1,38.3,NA,19.1,NA
2010-06-17,18.5,46,41,34,NA,18.5,NA
2010-06-18,19.1,47,41.3,30.7,NA,19.1,NA
2010-06-19,18,44,41.4,32.5,NA,18,NA
2010-06-20,16.5,42,41.4,34.3,NA,16.5,NA
2010-06-21,15.2,40,41.4,34.2,NA,15.2,NA
2010-06-22,13.3,37,41.4,33.4,NA,13.3,NA
2010-06-23,13,36,41.4,33.6,NA,13,NA
2010-06-24,11.3,33,41.4,36.7,NA,11.3,NA
2010-06-25,10.1,31,41.4,42.6,NA,10.1,NA
2010-06-26,9.1,26,41.7,39.2,NA,9.1,NA
2010-06-27,7.4,21,41.9,39.7,NA,7.4,NA
2010-06-28,5.2,16,41.9,40.8,NA,5.2,NA
2010-06-29,2.7,12,41.9,42.1,NA,2.7,NA
2010-06-30,1.3,8,42.2,42.4,NA,1.3,NA
2010-07-01,0.6,2,42.5,41.4,NA,0.6,NA
2010-07-02,0,0,42.6,42.4,NA,0,NA
2010-07-03,0,0,42.7,45.5,NA,0,NA
2010-07-04,0,0,42.7,32.9,NA,0,NA
2010-07-05,0,0,42.8,39.7,NA,0,NA
2010-07-06,0,0,43.2,34.7,NA,0,NA
2010-07-07,0,0,43.3,33.1,NA,0,NA
2010-07-08,0,0,43.4,35.4,NA,0,NA
2010-07-09,0,0,43.5,41,NA,0,NA
2010-07-10,0,0,43.5,44.4,NA,0,NA
2010-07-11,0,0,43.5,43.2,NA,0,NA
2010-07-12,0,0,43.6,45.5,NA,0,NA
2010-07-13,0,0,43.6,50.2,NA,0,NA
2010-07-14,0,0,43.6,39,NA,0,NA
2010-07-15,0,0,43.6,41,NA,0,NA
2010-07-16,0,0,43.6,45.7,NA,0,NA
2010-07-17,0,0,43.6,51.3,NA,0,NA
2010-07-18,0,0,44.2,42.6,NA,0,NA
2010-07-19,0,0,44.2,41.7,NA,0,NA
2010-07-20,0,0,44.3,43.3,NA,0,NA
2010-07-21,0,0,44.3,42.3,NA,0,NA
2010-07-22,0,0,44.5,42.1,NA,0,NA
2010-07-23,0,0,44.5,49.6,NA,0,NA
2010-07-24,0,0,44.6,38.3,NA,0,NA
2010-07-25,0,0,44.6,45.1,NA,0,NA
2010-07-26,0,0,44.6,48.2,NA,0,NA
2010-07-27,0,0,44.7,48.2,NA,0,NA
2010-07-28,0,0,44.7,45.7,NA,0,NA
2010-07-29,0,0,44.7,44.8,NA,0,NA
2010-07-30,0,0,44.8,45.5,NA,0,NA
2010-07-31,0,0,44.8,50,NA,0,NA
2010-08-01,0,0,45.3,45.1,NA,0,NA
2010-08-02,0,0,45.3,48,NA,0,NA
2010-08-03,0,0,45.3,43.9,NA,0,NA
2010-08-04,0,0,45.3,46.4,NA,0,NA
2010-08-05,0,0,45.3,47.1,NA,0,NA
2010-08-06,0,0,45.4,44.2,NA,0,NA
2010-08-07,0,0,45.8,41.7,NA,0,NA
2010-08-08,0,0,46,41.7,NA,0,NA
2010-08-09,0,0,46.3,42.4,NA,0,NA
2010-08-10,0,0,46.7,45,NA,0,NA
2010-08-11,0,0,46.7,40.8,NA,0,NA
2010-08-12,0,0,46.7,42.6,NA,0,NA
2010-08-13,0,0,46.7,43,NA,0,NA
2010-08-14,0,0,47,37,NA,0,NA
2010-08-15,0,0,47,42.8,NA,0,NA
2010-08-16,0,0,47,39,NA,0,NA
2010-08-17,0,0,47,43.2,NA,0,NA
2010-08-18,0,0,47.1,48.6,NA,0,NA
2010-08-19,0,0,47.1,51.1,NA,0,NA
2010-08-20,0,0,47.1,45.9,NA,0,NA
2010-08-21,0,0,47.1,49.5,NA,0,NA
2010-08-22,0,0,47.1,50,NA,0,NA
2010-08-23,0,0,47.1,39,NA,0,NA
2010-08-24,0,0,47.1,34.9,NA,0,NA
2010-08-25,0,0,47.1,41.2,NA,0,NA
2010-08-26,0,0,47.1,44.8,NA,0,NA
2010-08-27,0,0,47.1,61.9,NA,0,NA
2010-08-28,0,0,47.1,49.1,NA,0,NA
2010-08-29,0,0,47.7,40.3,NA,0,NA
2010-08-30,0,0,47.8,35.6,NA,0,NA
2010-08-31,0,0,48,35.2,NA,0,NA
2010-09-01,0,0,48.1,38.7,NA,0,NA
2010-09-02,0,0,48.7,32.9,NA,0,NA
2010-09-03,0,0,48.7,34.3,NA,0,NA
2010-09-04,0,0,48.7,42.4,NA,0,NA
2010-09-05,0,0,48.7,43.5,NA,0,NA
2010-09-06,0,0,48.7,27.1,NA,0,NA
2010-09-07,0,0,48.8,29.1,NA,0,NA
2010-09-08,0,0,48.8,40.5,NA,0,NA
2010-09-09,0,0,49,39,NA,0,NA
2010-09-10,0,0,49.3,33.8,NA,0,NA
2010-09-11,0,0,49.4,35.1,NA,0,NA
2010-09-12,0,0,49.4,41.5,NA,0,NA
2010-09-13,0,0,49.4,37.8,NA,0,NA
2010-09-14,0,0,49.5,40.1,NA,0,NA
2010-09-15,0,0,49.9,36.1,NA,0,NA
2010-09-16,0,0,50.1,38.8,NA,0,NA
2010-09-17,0,0,50.2,42.6,NA,0,NA
2010-09-18,0,0,50.2,41.7,NA,0,NA
2010-09-19,0,0,50.2,49.5,NA,0,NA
2010-09-20,0,0,50.2,48.6,NA,0,NA
2010-09-21,0,0,50.2,33.1,NA,0,NA
2010-09-22,0,0,50.2,37.4,NA,0,NA
2010-09-23,0,0,50.2,35.6,NA,0,NA
2010-09-24,0,0,50.2,41,NA,0,NA
2010-09-25,0,0,50.2,41.9,NA,0,NA
2010-09-26,0,0,50.4,49.8,NA,0,NA
2010-09-27,0,0,50.4,44.6,NA,0,NA
2010-09-28,0,0,50.4,46,NA,0,NA
2010-09-29,0,0,50.4,41.9,NA,0,NA
2010-09-30,0,0,50.4,36.7,NA,0,NA
2010-10-01,0,0,0,39,NA,0,NA
2010-10-02,0,0,0,40.6,NA,0,NA
2010-10-03,0,0,0,43.2,NA,0,NA
2010-10-04,0,0,0,47.1,NA,0,NA
2010-10-05,0,0,0,41.7,NA,0,NA
2010-10-06,0,0,0,40.3,NA,0,NA
2010-10-07,0,0,0,40.5,NA,0,NA
2010-10-08,0,0,0,38.7,NA,0,NA
2010-10-09,0,0,0,35.2,NA,0,NA
2010-10-10,0.3,1,0.3,34.9,NA,0.3,NA
2010-10-11,0,0,0.5,41.4,NA,0,NA
2010-10-12,0,0,0.5,28.9,NA,0,NA
2010-10-13,0,0,0.5,27.7,NA,0,NA
2010-10-14,0,0,0.6,36.1,NA,0,NA
2010-10-15,0,0,0.8,42.1,NA,0,NA
2010-10-16,0,0,0.8,36.7,NA,0,NA
2010-10-17,0.3,2,1,36.9,NA,0.3,NA
2010-10-18,0.2,1,1,28.2,NA,0.2,NA
2010-10-19,0,0,1.1,36.7,NA,0,NA
2010-10-20,0,0,1.1,33.6,NA,0,NA
2010-10-21,0,0,1.1,33.3,NA,0,NA
2010-10-22,0,0,1.1,34.2,NA,0,NA
2010-10-23,0,0,1.2,34.9,NA,0,NA
2010-10-24,0,0,1.2,33.1,NA,0,NA
2010-10-25,1.1,8,2,26.8,NA,1.1,NA
2010-10-26,1.4,10,2.2,22.5,NA,1.4,NA
2010-10-27,1.4,8,2.3,19,NA,1.4,NA
2010-10-28,1.4,8,2.5,18.9,NA,1.4,NA
2010-10-29,1.5,7,2.7,35.8,NA,1.5,NA
2010-10-30,1.5,7,2.8,34.3,NA,1.5,NA
2010-10-31,1.8,9,2.9,33.4,NA,1.8,NA
2010-11-01,2.2,13,3.3,29.1,NA,2.2,NA
2010-11-02,2.3,12,3.4,32.5,NA,2.3,NA
2010-11-03,2.2,10,3.4,33.1,NA,2.2,NA
2010-11-04,2.2,10,3.4,27.9,NA,2.2,NA
2010-11-05,2.2,10,3.4,32.9,NA,2.2,NA
2010-11-06,2.3,9,3.5,37.8,NA,2.3,NA
2010-11-07,2.3,9,3.5,34.7,NA,2.3,NA
2010-11-08,2.3,9,3.5,36.3,NA,2.3,NA
2010-11-09,2.8,14,3.8,23.2,NA,2.8,NA
2010-11-10,2.8,13,3.8,14.9,NA,2.8,NA
2010-11-11,2.8,11,3.8,10.8,NA,2.8,NA
2010-11-12,2.9,13,3.9,16.9,NA,2.9,NA
2010-11-13,3,15,4.1,19.2,NA,3,NA
2010-11-14,3,14,4.2,20.5,NA,3,NA
2010-11-15,3.5,21,4.8,24.3,NA,3.5,NA
2010-11-16,4.1,26,5.3,26.6,NA,4.1,NA
2010-11-17,4.5,26,5.8,18.9,NA,4.5,NA
2010-11-18,4.8,29,6.1,23.7,NA,4.8,NA
2010-11-19,5.2,33,6.5,23,NA,5.2,NA
2010-11-20,6.4,44,7.6,25.2,NA,6.4,NA
2010-11-21,7.7,50,8.8,16,NA,7.7,NA
2010-11-22,7.8,47,8.8,14.2,NA,7.8,NA
2010-11-23,8.5,49,9.5,12.7,NA,8.5,NA
2010-11-24,9.2,53,10.2,-7.2,NA,9.2,NA
2010-11-25,9.2,48,10.2,-10.7,NA,9.2,NA
2010-11-26,9.3,45,10.3,1.6,NA,9.3,NA
2010-11-27,9.4,43,10.4,21,NA,9.4,NA
2010-11-28,9.5,42,10.5,20.5,NA,9.5,NA
2010-11-29,9.5,42,10.5,10.2,NA,9.5,NA
2010-11-30,9.5,41,10.5,0.7,NA,9.5,NA
2010-12-01,9.6,39,10.5,11.3,NA,9.6,NA
2010-12-02,9.8,41,10.8,22.8,NA,9.8,NA
2010-12-03,11.3,51,12.2,27,NA,11.3,NA
2010-12-04,11.7,53,12.6,9.5,NA,11.7,NA
2010-12-05,11.7,49,12.7,13.1,NA,11.7,NA
2010-12-06,11.8,47,12.7,22.8,NA,11.8,NA
2010-12-07,11.9,46,12.8,24.4,NA,11.9,NA
2010-12-08,11.9,44,12.8,21.9,NA,11.9,NA
2010-12-09,12.1,46,12.9,25.5,NA,12.1,NA
2010-12-10,12.2,45,13.1,23.7,NA,12.2,NA
2010-12-11,12.7,48,13.3,14.4,NA,12.7,NA
2010-12-12,12.9,50,13.5,17.8,NA,12.9,NA
2010-12-13,13.6,51,14.3,31.3,NA,13.6,NA
2010-12-14,13.9,52,14.6,29.5,NA,13.9,NA
2010-12-15,15,59,15.4,19,NA,15,NA
2010-12-16,15,58,15.4,7.3,NA,15,NA
2010-12-17,15,56,15.4,-5.6,NA,15,NA
2010-12-18,15,55,15.4,5.7,NA,15,NA
2010-12-19,15.3,57,15.7,20.8,NA,15.3,NA
2010-12-20,16.3,65,16.6,25.7,NA,16.3,NA
2010-12-21,16.6,64,16.8,12.2,NA,16.6,NA
2010-12-22,16.6,62,16.8,12.4,NA,16.6,NA
2010-12-23,16.9,62,17.2,26.2,NA,16.9,NA
2010-12-24,16.9,61,17.3,20.3,NA,16.9,NA
2010-12-25,16.9,60,17.3,17.4,NA,16.9,NA
2010-12-26,16.9,59,17.3,20.3,NA,16.9,NA
2010-12-27,17.3,62,17.4,18.7,NA,17.3,NA
2010-12-28,17.7,65,17.6,14.5,NA,17.7,NA
2010-12-29,18,69,17.9,20.1,NA,18,NA
2010-12-30,18.6,74,18.4,6.3,NA,18.6,NA
2010-12-31,18.6,71,18.4,-9.9,NA,18.6,NA
2011-01-01,18.6,68,18.4,-10.5,NA,18.6,NA
2011-01-02,18.6,66,18.4,-3.1,NA,18.6,NA
2011-01-03,18.8,65,18.6,7.3,NA,18.8,NA
2011-01-04,18.9,64,18.7,7,NA,18.9,NA
2011-01-05,19.1,66,18.8,9.7,NA,19.1,NA
2011-01-06,19.3,68,19.1,15.8,NA,19.3,NA
2011-01-07,19.5,66,19.3,21.7,NA,19.5,NA
2011-01-08,19.6,66,19.5,24.4,NA,19.6,NA
2011-01-09,20,71,19.7,5,NA,20,NA
2011-01-10,20,69,19.7,0,NA,20,NA
2011-01-11,20,68,19.7,-4.7,NA,20,NA
2011-01-12,20.1,67,19.8,4.3,NA,20.1,NA
2011-01-13,20.5,69,20.3,20.5,NA,20.5,NA
2011-01-14,21.3,73,21.1,23.9,NA,21.3,NA
2011-01-15,21.5,72,21.3,27,NA,21.5,NA
2011-01-16,21.8,73,21.4,24.4,NA,21.8,NA
2011-01-17,23.2,81,22.5,31.8,NA,23.2,NA
2011-01-18,23.8,84,22.9,23,NA,23.8,NA
2011-01-19,24.2,87,23,16.9,NA,24.2,NA
2011-01-20,24.2,85,23.1,6.6,NA,24.2,NA
2011-01-21,24.6,89,23.3,13.5,NA,24.6,NA
2011-01-22,25.3,96,23.9,20.7,NA,25.3,NA
2011-01-23,25.7,94,24.5,13.5,NA,25.7,NA
2011-01-24,26.1,96,24.8,13.5,NA,26.1,NA
2011-01-25,26.1,92,24.8,17.4,NA,26.1,NA
